identifiant_demande,identifiant_institution,aurait_ete_decaisse,defaut_contrefactuel,jours_retard_max_contrefactuel,capital_perdu_contrefactuel
DEM-036492,INS-004,1,0,62,0
DEM-036497,INS-004,1,0,3,0
DEM-036504,INS-004,1,0,2,0
DEM-036510,INS-004,1,0,0,0
DEM-036514,INS-004,1,0,15,0
DEM-036522,INS-004,1,0,4,0
DEM-036523,INS-004,1,0,64,0
DEM-036529,INS-004,1,0,17,0
DEM-036530,INS-004,0,0,4,0
DEM-036534,INS-004,1,0,2,0
DEM-036535,INS-004,0,1,90,82500
DEM-036540,INS-004,1,0,4,0
DEM-036544,INS-004,1,0,4,0
DEM-036551,INS-004,0,0,4,0
DEM-036554,INS-004,1,0,21,0
DEM-036555,INS-004,1,0,4,0
DEM-036562,INS-004,1,0,30,0
DEM-036564,INS-004,0,1,90,10868
DEM-036567,INS-004,1,0,3,0
DEM-036588,INS-004,1,0,4,0
DEM-036589,INS-004,1,0,4,0
DEM-036597,INS-004,1,0,0,0
DEM-036599,INS-004,1,1,90,66666
DEM-036606,INS-004,1,0,33,0
DEM-036607,INS-004,1,0,4,0
DEM-036608,INS-004,1,0,2,0
DEM-036615,INS-004,1,1,90,14686
DEM-036616,INS-004,1,0,4,0
DEM-036617,INS-004,1,0,4,0
DEM-036619,INS-004,1,0,3,0
DEM-036621,INS-004,1,1,90,23333
DEM-036628,INS-004,1,0,32,0
DEM-036630,INS-004,1,0,3,0
DEM-036637,INS-004,1,0,3,0
DEM-036638,INS-004,1,0,1,0
DEM-036639,INS-004,1,0,58,0
DEM-036643,INS-004,1,0,4,0
DEM-036646,INS-004,1,0,4,0
DEM-036648,INS-004,1,0,10,0
DEM-036651,INS-004,1,0,4,0
DEM-036656,INS-004,1,0,4,0
DEM-036657,INS-004,1,0,0,0
DEM-036659,INS-004,1,0,12,0
DEM-036664,INS-004,1,0,88,0
DEM-036665,INS-004,1,1,90,125000
DEM-036666,INS-004,1,0,3,0
DEM-036668,INS-004,1,0,2,0
DEM-036669,INS-004,1,0,4,0
DEM-036670,INS-004,0,0,2,0
DEM-036671,INS-004,1,0,1,0
DEM-036673,INS-004,1,0,2,0
DEM-036689,INS-004,1,0,3,0
DEM-036695,INS-004,1,0,4,0
DEM-036698,INS-004,1,0,29,0
DEM-036699,INS-004,1,0,0,0
DEM-036700,INS-004,1,0,4,0
DEM-036708,INS-004,1,0,63,0
DEM-036712,INS-004,1,0,3,0
DEM-036714,INS-004,1,0,4,0
DEM-036725,INS-004,1,0,3,0
DEM-036726,INS-004,1,0,3,0
DEM-036729,INS-004,1,0,4,0
DEM-036730,INS-004,1,0,32,0
DEM-036733,INS-004,1,0,4,0
DEM-036747,INS-004,1,1,90,20555
DEM-036754,INS-004,1,0,3,0
DEM-036755,INS-004,1,0,4,0
DEM-036763,INS-004,1,0,4,0
DEM-036767,INS-004,1,0,4,0
DEM-036769,INS-004,1,0,48,0
DEM-036774,INS-004,1,0,23,0
DEM-036776,INS-004,1,0,4,0
DEM-036781,INS-004,1,0,4,0
DEM-036782,INS-004,1,0,0,0
DEM-036792,INS-004,1,0,4,0
DEM-036799,INS-004,1,0,3,0
DEM-036800,INS-004,1,0,4,0
DEM-036806,INS-004,1,0,4,0
DEM-036807,INS-004,1,0,2,0
DEM-036811,INS-004,1,0,0,0
DEM-036813,INS-004,1,1,90,50000
DEM-036817,INS-004,1,0,43,0
DEM-036821,INS-004,1,0,0,0
DEM-036826,INS-004,1,1,90,26250
DEM-036828,INS-004,0,0,3,0
DEM-036832,INS-004,1,0,3,0
DEM-036837,INS-004,1,0,4,0
DEM-036838,INS-004,1,0,4,0
DEM-036848,INS-004,1,0,4,0
DEM-036850,INS-004,1,0,3,0
DEM-036853,INS-004,1,1,90,16666
DEM-036855,INS-004,1,1,90,27222
DEM-036858,INS-004,1,0,1,0
DEM-036861,INS-004,1,0,22,0
DEM-036865,INS-004,1,0,25,0
DEM-036872,INS-004,1,0,3,0
DEM-036874,INS-004,1,0,1,0
DEM-036875,INS-004,1,0,4,0
DEM-036876,INS-004,1,0,3,0
DEM-036879,INS-004,1,0,33,0
DEM-036881,INS-004,1,0,67,0
DEM-036886,INS-004,1,1,90,43750
DEM-036888,INS-004,1,0,2,0
DEM-036895,INS-004,1,0,35,0
DEM-036897,INS-004,1,0,3,0
DEM-036898,INS-004,1,0,3,0
DEM-036901,INS-004,1,0,4,0
DEM-036904,INS-004,1,0,3,0
DEM-036907,INS-004,1,0,4,0
DEM-036909,INS-004,1,0,18,0
DEM-036917,INS-004,0,0,1,0
DEM-036919,INS-004,1,0,30,0
DEM-036922,INS-004,1,0,34,0
DEM-036924,INS-004,1,0,4,0
DEM-036928,INS-004,1,0,4,0
DEM-036942,INS-004,1,0,2,0
DEM-036944,INS-004,1,0,4,0
DEM-036953,INS-004,1,0,4,0
DEM-036954,INS-004,1,0,4,0
DEM-036955,INS-004,1,0,3,0
DEM-036956,INS-004,1,0,4,0
DEM-036959,INS-004,1,0,4,0
DEM-036962,INS-004,1,0,4,0
DEM-036965,INS-004,1,0,31,0
DEM-036966,INS-004,1,0,34,0
DEM-036970,INS-004,1,0,4,0
DEM-036984,INS-004,0,0,19,0
DEM-036986,INS-004,1,0,4,0
DEM-036988,INS-004,1,0,4,0
DEM-036989,INS-004,1,0,39,0
DEM-036990,INS-004,1,0,4,0
DEM-036991,INS-004,1,0,43,0
DEM-036994,INS-004,1,0,4,0
DEM-036997,INS-004,1,0,5,0
DEM-037004,INS-004,1,0,4,0
DEM-037011,INS-004,1,0,4,0
DEM-037012,INS-004,1,0,1,0
DEM-037013,INS-004,0,0,3,0
DEM-037014,INS-004,1,0,4,0
DEM-037015,INS-004,1,0,53,0
DEM-037019,INS-004,1,0,2,0
DEM-037022,INS-004,1,1,90,8045
DEM-037027,INS-004,1,0,35,0
DEM-037028,INS-004,1,0,6,0
DEM-037029,INS-004,1,1,90,9765
DEM-037033,INS-004,1,0,4,0
DEM-037035,INS-004,0,0,46,0
DEM-037036,INS-004,0,0,28,0
DEM-037040,INS-004,1,0,28,0
DEM-037043,INS-004,1,0,3,0
DEM-037050,INS-004,1,0,4,0
DEM-037051,INS-004,1,0,35,0
DEM-037052,INS-004,1,0,8,0
DEM-037053,INS-004,1,0,4,0
DEM-037057,INS-004,1,0,32,0
DEM-037059,INS-004,1,0,4,0
DEM-037065,INS-004,1,0,0,0
DEM-037066,INS-004,1,0,4,0
DEM-037069,INS-004,1,0,5,0
DEM-037071,INS-004,1,0,4,0
DEM-037075,INS-004,1,0,4,0
DEM-037082,INS-004,0,0,4,0
DEM-037085,INS-004,1,0,4,0
DEM-037088,INS-004,1,0,3,0
DEM-037095,INS-004,1,0,4,0
DEM-037102,INS-004,0,1,90,23203
DEM-037118,INS-004,1,0,30,0
DEM-037119,INS-004,1,1,90,20833
DEM-037131,INS-004,1,0,0,0
DEM-037136,INS-004,1,0,9,0
DEM-037137,INS-004,1,1,120,44467
DEM-037145,INS-004,1,0,4,0
DEM-037147,INS-004,1,0,5,0
DEM-037149,INS-004,1,0,2,0
DEM-037151,INS-004,1,0,22,0
DEM-037153,INS-004,1,0,14,0
DEM-037154,INS-004,1,0,4,0
DEM-037172,INS-004,1,0,3,0
DEM-037175,INS-004,1,0,21,0
DEM-037180,INS-004,1,0,4,0
DEM-037182,INS-004,1,0,0,0
DEM-037185,INS-004,1,0,5,0
DEM-037187,INS-004,1,0,2,0
DEM-037188,INS-004,1,1,90,75000
DEM-037192,INS-004,1,0,27,0
DEM-037215,INS-004,0,0,4,0
DEM-037220,INS-004,1,0,4,0
DEM-037221,INS-004,1,0,4,0
DEM-037224,INS-004,1,0,28,0
DEM-037226,INS-004,1,0,4,0
DEM-037229,INS-004,1,0,3,0
DEM-037237,INS-004,1,0,4,0
DEM-037239,INS-004,1,0,28,0
DEM-037241,INS-004,1,0,3,0
DEM-037242,INS-004,1,0,4,0
DEM-037246,INS-004,1,0,29,0
DEM-037247,INS-004,1,0,3,0
DEM-037255,INS-004,1,0,4,0
DEM-037257,INS-004,1,0,1,0
DEM-037259,INS-004,1,1,90,4910
DEM-037260,INS-004,1,0,4,0
DEM-037266,INS-004,1,0,0,0
DEM-037268,INS-004,1,0,3,0
DEM-037269,INS-004,1,0,4,0
DEM-037270,INS-004,1,0,34,0
DEM-037271,INS-004,0,0,4,0
DEM-037272,INS-004,1,0,4,0
DEM-037273,INS-004,1,0,3,0
DEM-037276,INS-004,1,0,4,0
DEM-037277,INS-004,1,0,3,0
DEM-037281,INS-004,1,0,0,0
DEM-037285,INS-004,1,0,0,0
DEM-037286,INS-004,1,0,3,0
DEM-037291,INS-004,1,0,4,0
DEM-037292,INS-004,1,0,9,0
DEM-037294,INS-004,1,0,0,0
DEM-037300,INS-004,1,0,7,0
DEM-037301,INS-004,1,0,4,0
DEM-037302,INS-004,0,0,4,0
DEM-037303,INS-004,1,0,3,0
DEM-037307,INS-004,1,0,32,0
DEM-037309,INS-004,1,0,4,0
DEM-037311,INS-004,1,0,4,0
DEM-037315,INS-004,1,0,4,0
DEM-037318,INS-004,1,0,4,0
DEM-037320,INS-004,1,0,0,0
DEM-037327,INS-004,1,0,28,0
DEM-037336,INS-004,1,0,4,0
DEM-037338,INS-004,1,0,7,0
DEM-037349,INS-004,1,0,10,0
DEM-037350,INS-004,0,1,120,200000
DEM-037353,INS-004,1,0,1,0
DEM-037354,INS-004,1,1,90,125000
DEM-037356,INS-004,1,0,3,0
DEM-037357,INS-004,1,0,4,0
DEM-037362,INS-004,1,0,34,0
DEM-037363,INS-004,1,0,15,0
DEM-037369,INS-004,1,0,32,0
DEM-037373,INS-004,0,0,6,0
DEM-037376,INS-004,1,0,38,0
DEM-037377,INS-004,1,0,43,0
DEM-037387,INS-004,1,0,1,0
DEM-037388,INS-004,1,0,4,0
DEM-037389,INS-004,1,0,3,0
DEM-037390,INS-004,0,0,29,0
DEM-037393,INS-004,1,0,0,0
DEM-037396,INS-004,1,0,2,0
DEM-037397,INS-004,1,0,26,0
DEM-037398,INS-004,1,0,30,0
DEM-037399,INS-004,1,0,33,0
DEM-037402,INS-004,1,0,43,0
DEM-037403,INS-004,1,0,55,0
DEM-037408,INS-004,1,0,3,0
DEM-037409,INS-004,1,0,4,0
DEM-037410,INS-004,1,0,3,0
DEM-037415,INS-004,1,0,19,0
DEM-037423,INS-004,1,0,2,0
DEM-037424,INS-004,1,0,20,0
DEM-037425,INS-004,1,0,32,0
DEM-037426,INS-004,0,0,4,0
DEM-037431,INS-004,1,0,1,0
DEM-037433,INS-004,1,0,3,0
DEM-037435,INS-004,1,0,4,0
DEM-037444,INS-004,1,0,2,0
DEM-037445,INS-004,1,0,4,0
DEM-037450,INS-004,1,0,32,0
DEM-037451,INS-004,1,0,3,0
DEM-037455,INS-004,1,1,90,10833
DEM-037460,INS-004,1,0,4,0
DEM-037465,INS-004,1,0,4,0
DEM-037468,INS-004,1,0,21,0
DEM-037471,INS-004,1,0,4,0
DEM-037474,INS-004,1,0,0,0
DEM-037481,INS-004,1,0,15,0
DEM-037485,INS-004,1,0,4,0
DEM-037495,INS-004,1,0,8,0
DEM-037497,INS-004,1,0,4,0
DEM-037498,INS-004,1,0,30,0
DEM-037500,INS-004,1,0,4,0
DEM-037510,INS-004,1,0,4,0
DEM-037511,INS-004,1,0,3,0
DEM-037515,INS-004,1,0,4,0
DEM-037516,INS-004,1,0,3,0
DEM-037520,INS-004,1,0,37,0
DEM-037521,INS-004,1,0,3,0
DEM-037522,INS-004,1,0,4,0
DEM-037538,INS-004,0,0,4,0
DEM-037544,INS-004,1,0,3,0
DEM-037547,INS-004,1,0,3,0
DEM-037548,INS-004,1,0,4,0
DEM-037550,INS-004,1,0,28,0
DEM-037562,INS-004,1,0,2,0
DEM-037564,INS-004,1,0,10,0
DEM-037569,INS-004,1,0,4,0
DEM-037574,INS-004,1,0,4,0
DEM-037575,INS-004,0,0,0,0
DEM-037580,INS-004,1,0,44,0
DEM-037581,INS-004,1,0,44,0
DEM-037587,INS-004,1,0,0,0
DEM-037594,INS-004,1,0,4,0
DEM-037599,INS-004,1,0,4,0
DEM-037600,INS-004,1,0,3,0
DEM-037601,INS-004,1,0,3,0
DEM-037602,INS-004,1,0,0,0
DEM-037604,INS-004,1,0,4,0
DEM-037608,INS-004,1,0,4,0
DEM-037613,INS-004,1,0,4,0
DEM-037615,INS-004,0,0,2,0
DEM-037621,INS-004,1,0,4,0
DEM-037628,INS-004,1,0,1,0
DEM-037632,INS-004,1,0,2,0
DEM-037637,INS-004,1,0,3,0
DEM-037639,INS-004,0,0,29,0
DEM-037640,INS-004,1,0,4,0
DEM-037641,INS-004,1,0,9,0
DEM-037643,INS-004,1,0,4,0
DEM-037648,INS-004,1,1,90,1269
DEM-037649,INS-004,1,0,1,0
DEM-037651,INS-004,1,0,29,0
DEM-037655,INS-004,1,0,3,0
DEM-037660,INS-004,1,0,63,0
DEM-037661,INS-004,1,1,90,8333
DEM-037662,INS-004,1,0,4,0
DEM-037668,INS-004,1,0,1,0
DEM-037672,INS-004,1,0,4,0
DEM-037674,INS-004,1,0,4,0
DEM-037676,INS-004,1,0,4,0
DEM-037679,INS-004,0,0,0,0
DEM-037680,INS-004,1,0,1,0
DEM-037683,INS-004,0,0,2,0
DEM-037684,INS-004,1,1,90,60000
DEM-037692,INS-004,1,0,25,0
DEM-037700,INS-004,1,0,0,0
DEM-037701,INS-004,1,0,4,0
DEM-037708,INS-004,1,0,2,0
DEM-037712,INS-004,1,0,4,0
DEM-037714,INS-004,1,0,3,0
DEM-037716,INS-004,1,0,4,0
DEM-037720,INS-004,1,0,3,0
DEM-037721,INS-004,1,0,28,0
DEM-037726,INS-004,1,0,1,0
DEM-037727,INS-004,1,0,4,0
DEM-037730,INS-004,1,0,30,0
DEM-037731,INS-004,1,0,4,0
DEM-037732,INS-004,1,0,4,0
DEM-037733,INS-004,0,0,3,0
DEM-037734,INS-004,0,0,4,0
DEM-037735,INS-004,1,0,34,0
DEM-037737,INS-004,0,0,29,0
DEM-037744,INS-004,1,0,0,0
DEM-037751,INS-004,1,1,90,12305
DEM-037754,INS-004,1,0,4,0
DEM-037757,INS-004,1,0,4,0
DEM-037760,INS-004,0,0,30,0
DEM-037761,INS-004,1,0,34,0
DEM-037763,INS-004,0,0,4,0
DEM-037769,INS-004,1,0,4,0
DEM-037770,INS-004,0,0,3,0
DEM-037775,INS-004,1,0,34,0
DEM-037781,INS-004,1,0,0,0
DEM-037785,INS-004,1,0,2,0
DEM-037788,INS-004,1,0,32,0
DEM-037789,INS-004,1,0,0,0
DEM-037797,INS-004,1,0,64,0
DEM-037800,INS-004,1,0,4,0
DEM-037804,INS-004,1,0,4,0
DEM-037809,INS-004,1,0,4,0
DEM-037816,INS-004,0,0,51,0
DEM-037819,INS-004,1,0,3,0
DEM-037820,INS-004,1,0,4,0
DEM-037824,INS-004,1,0,29,0
DEM-037826,INS-004,1,0,0,0
DEM-037827,INS-004,1,0,8,0
DEM-037828,INS-004,1,0,3,0
DEM-037830,INS-004,1,1,90,6718
DEM-037835,INS-004,1,0,4,0
DEM-037838,INS-004,1,0,3,0
DEM-037839,INS-004,1,0,3,0
DEM-037840,INS-004,1,0,0,0
DEM-037853,INS-004,1,0,2,0
DEM-037861,INS-004,1,0,4,0
DEM-037867,INS-004,1,0,4,0
DEM-037869,INS-004,1,0,4,0
DEM-037871,INS-004,1,0,4,0
DEM-037875,INS-004,1,0,7,0
DEM-037881,INS-004,1,0,3,0
DEM-037888,INS-004,1,0,0,0
DEM-037890,INS-004,1,0,2,0
DEM-037896,INS-004,1,0,3,0
DEM-037900,INS-004,1,0,4,0
DEM-037903,INS-004,1,0,12,0
DEM-037914,INS-004,1,0,35,0
DEM-037917,INS-004,0,0,0,0
DEM-037920,INS-004,1,0,29,0
DEM-037921,INS-004,1,0,32,0
DEM-037922,INS-004,1,0,0,0
DEM-037927,INS-004,1,0,3,0
DEM-037936,INS-004,1,0,3,0
DEM-037946,INS-004,1,1,110,21221
DEM-037952,INS-004,1,0,2,0
DEM-037953,INS-004,1,0,3,0
DEM-037955,INS-004,1,0,4,0
DEM-037959,INS-004,1,0,3,0
DEM-037964,INS-004,0,0,4,0
DEM-037965,INS-004,1,0,4,0
DEM-037971,INS-004,1,0,3,0
DEM-037972,INS-004,1,0,3,0
DEM-037975,INS-004,0,0,29,0
DEM-037976,INS-004,1,0,4,0
DEM-037984,INS-004,1,0,30,0
DEM-037986,INS-004,1,0,4,0
DEM-037990,INS-004,1,0,0,0
DEM-037993,INS-004,1,0,29,0
DEM-037999,INS-004,0,0,4,0
DEM-038001,INS-004,1,0,4,0
DEM-038002,INS-004,1,0,4,0
DEM-038003,INS-004,1,0,27,0
DEM-038006,INS-004,1,0,4,0
DEM-038007,INS-004,1,0,2,0
DEM-038008,INS-004,1,0,46,0
DEM-038015,INS-004,1,0,4,0
DEM-038019,INS-004,0,0,32,0
DEM-038026,INS-004,1,0,3,0
DEM-038034,INS-004,1,0,0,0
DEM-038038,INS-004,1,0,58,0
DEM-038040,INS-004,1,0,4,0
DEM-038051,INS-004,1,0,4,0
DEM-038055,INS-004,1,0,3,0
DEM-038063,INS-004,1,0,4,0
DEM-038067,INS-004,1,0,4,0
DEM-038070,INS-004,0,0,0,0
DEM-038071,INS-004,1,0,3,0
DEM-038072,INS-004,1,0,4,0
DEM-038074,INS-004,1,0,34,0
DEM-038078,INS-004,1,0,4,0
DEM-038079,INS-004,1,0,0,0
DEM-038081,INS-004,1,0,35,0
DEM-038082,INS-004,1,0,4,0
DEM-038083,INS-004,1,0,3,0
DEM-038088,INS-004,1,0,0,0
DEM-038092,INS-004,1,0,4,0
DEM-038095,INS-004,1,0,4,0
DEM-038098,INS-004,1,0,31,0
DEM-038103,INS-004,1,0,1,0
DEM-038105,INS-004,1,0,4,0
DEM-038108,INS-004,1,0,3,0
DEM-038113,INS-004,1,0,3,0
DEM-038122,INS-004,1,0,19,0
DEM-038125,INS-004,0,0,4,0
DEM-038128,INS-004,1,0,2,0
DEM-038132,INS-004,1,0,4,0
DEM-038141,INS-004,1,0,22,0
DEM-038144,INS-004,1,0,94,0
DEM-038153,INS-004,1,0,4,0
DEM-038158,INS-004,0,0,4,0
DEM-038163,INS-004,1,0,63,0
DEM-038168,INS-004,1,0,29,0
DEM-038170,INS-004,0,0,3,0
DEM-038173,INS-004,1,0,2,0
DEM-038176,INS-004,1,0,23,0
DEM-038180,INS-004,1,0,4,0
DEM-038185,INS-004,1,0,2,0
DEM-038190,INS-004,1,0,4,0
DEM-038191,INS-004,1,0,4,0
DEM-038192,INS-004,1,0,0,0
DEM-038193,INS-004,1,0,60,0
DEM-038194,INS-004,1,0,34,0
DEM-038196,INS-004,1,0,3,0
DEM-038197,INS-004,1,0,0,0
DEM-038203,INS-004,1,0,3,0
DEM-038206,INS-004,1,1,90,5945
DEM-038207,INS-004,1,0,2,0
DEM-038209,INS-004,1,0,4,0
DEM-038213,INS-004,1,0,53,0
DEM-038216,INS-004,1,0,4,0
DEM-038220,INS-004,1,0,30,0
DEM-038225,INS-004,1,0,5,0
DEM-038226,INS-004,1,0,28,0
DEM-038227,INS-004,1,0,1,0
DEM-038228,INS-004,1,0,4,0
DEM-038234,INS-004,1,0,4,0
DEM-038235,INS-004,1,0,8,0
DEM-038237,INS-004,1,0,4,0
DEM-038241,INS-004,1,0,42,0
DEM-038242,INS-004,1,0,0,0
DEM-038243,INS-004,1,0,0,0
DEM-038246,INS-004,0,0,111,0
DEM-038248,INS-004,0,0,2,0
DEM-038251,INS-004,1,0,1,0
DEM-038254,INS-004,1,0,5,0
DEM-038255,INS-004,1,0,4,0
DEM-038256,INS-004,1,0,1,0
DEM-038257,INS-004,1,0,27,0
DEM-038262,INS-004,1,0,0,0
DEM-038263,INS-004,1,0,0,0
DEM-038264,INS-004,1,0,4,0
DEM-038267,INS-004,1,0,3,0
DEM-038269,INS-004,1,0,1,0
DEM-038271,INS-004,1,0,4,0
DEM-038272,INS-004,1,0,3,0
DEM-038273,INS-004,1,0,3,0
DEM-038276,INS-004,1,0,3,0
DEM-038280,INS-004,1,0,3,0
DEM-038283,INS-004,1,0,0,0
DEM-038284,INS-004,1,0,0,0
DEM-038289,INS-004,1,0,4,0
DEM-038296,INS-004,1,0,0,0
DEM-038308,INS-004,1,0,1,0
DEM-038312,INS-004,1,0,1,0
DEM-038315,INS-004,1,0,0,0
DEM-038318,INS-004,1,0,3,0
DEM-038321,INS-004,1,0,4,0
DEM-038322,INS-004,1,0,1,0
DEM-038323,INS-004,1,0,3,0
DEM-038327,INS-004,1,0,26,0
DEM-038328,INS-004,1,0,3,0
DEM-038331,INS-004,1,0,29,0
DEM-038332,INS-004,1,0,3,0
DEM-038333,INS-004,1,0,4,0
DEM-038335,INS-004,1,0,52,0
DEM-038337,INS-004,1,0,4,0
DEM-038345,INS-004,1,0,1,0
DEM-038346,INS-004,1,0,0,0
DEM-038347,INS-004,1,0,2,0
DEM-038349,INS-004,1,0,0,0
DEM-038350,INS-004,1,0,22,0
DEM-038351,INS-004,1,0,0,0
DEM-038352,INS-004,1,0,4,0
DEM-038354,INS-004,1,0,0,0
DEM-038357,INS-004,1,0,0,0
DEM-038362,INS-004,1,0,0,0
DEM-038366,INS-004,0,0,0,0
DEM-038370,INS-004,0,0,3,0
DEM-038371,INS-004,1,0,0,0
DEM-038375,INS-004,0,0,32,0
DEM-038379,INS-004,1,0,3,0
DEM-038380,INS-004,1,0,42,0
DEM-038382,INS-004,1,0,22,0
DEM-038383,INS-004,1,0,0,0
DEM-038387,INS-004,1,0,34,0
DEM-038396,INS-004,1,0,22,0
DEM-038399,INS-004,1,0,0,0
DEM-038404,INS-004,1,0,2,0
DEM-038407,INS-004,1,0,65,0
DEM-038411,INS-004,1,0,4,0
DEM-038414,INS-004,1,0,1,0
DEM-038417,INS-004,1,0,1,0
DEM-038420,INS-004,1,0,42,0
DEM-038422,INS-004,1,0,2,0
DEM-038425,INS-004,1,0,0,0
DEM-038429,INS-004,1,0,0,0
DEM-038431,INS-004,1,0,3,0
DEM-038434,INS-004,1,0,9,0
DEM-038443,INS-004,1,0,7,0
DEM-038450,INS-004,1,0,3,0
DEM-038454,INS-004,1,0,0,0
DEM-038456,INS-004,1,0,4,0
DEM-038458,INS-004,1,0,2,0
DEM-038459,INS-004,1,0,2,0
DEM-038460,INS-004,1,0,0,0
DEM-038466,INS-004,1,0,30,0
DEM-038469,INS-004,1,0,3,0
DEM-038473,INS-004,1,0,0,0
DEM-038474,INS-004,1,0,19,0
DEM-038478,INS-004,1,0,2,0
DEM-038480,INS-004,1,0,0,0
DEM-038482,INS-004,1,0,0,0
DEM-038484,INS-004,0,0,0,0
DEM-038485,INS-004,1,0,4,0
DEM-038487,INS-004,1,0,4,0
DEM-038489,INS-004,1,0,0,0
DEM-038491,INS-004,1,0,4,0
DEM-038494,INS-004,1,0,16,0
DEM-038495,INS-004,1,0,4,0
DEM-038503,INS-004,1,0,0,0
DEM-038507,INS-004,1,0,0,0
DEM-038509,INS-004,0,0,2,0
DEM-038512,INS-004,1,0,35,0
DEM-038522,INS-004,1,0,4,0
DEM-038530,INS-004,1,0,0,0
DEM-038533,INS-004,1,0,4,0
DEM-038538,INS-004,1,0,0,0
DEM-038541,INS-004,1,0,0,0
DEM-038543,INS-004,1,0,4,0
DEM-038547,INS-004,1,0,3,0
DEM-038557,INS-004,1,0,0,0
DEM-038562,INS-004,1,0,3,0
DEM-038563,INS-004,1,0,0,0
DEM-038564,INS-004,0,0,1,0
DEM-038567,INS-004,0,0,0,0
DEM-038570,INS-004,1,0,4,0
DEM-038571,INS-004,1,0,3,0
DEM-038572,INS-004,1,0,0,0
DEM-038573,INS-004,1,0,0,0
DEM-038577,INS-004,1,0,2,0
DEM-038580,INS-004,1,0,23,0
DEM-038587,INS-005,1,0,3,0
DEM-038599,INS-005,1,0,37,0
DEM-038619,INS-005,1,1,90,66666
DEM-038626,INS-005,1,0,36,0
DEM-038628,INS-005,1,0,34,0
DEM-038635,INS-005,1,0,6,0
DEM-038653,INS-005,1,1,90,35833
DEM-038654,INS-005,1,0,27,0
DEM-038655,INS-005,1,0,3,0
DEM-038666,INS-005,1,0,4,0
DEM-038706,INS-005,1,0,1,0
DEM-038707,INS-005,1,0,31,0
DEM-038728,INS-005,1,0,0,0
DEM-038741,INS-005,1,0,4,0
DEM-038743,INS-005,0,0,0,0
DEM-038747,INS-005,1,0,4,0
DEM-038752,INS-005,1,1,90,20161
DEM-038773,INS-005,1,0,3,0
DEM-038791,INS-005,1,0,34,0
DEM-038792,INS-005,1,0,45,0
DEM-038793,INS-005,0,0,28,0
DEM-038805,INS-005,1,0,12,0
DEM-038833,INS-005,1,0,25,0
DEM-038834,INS-005,1,0,3,0
DEM-038850,INS-005,1,0,4,0
DEM-038853,INS-005,1,0,24,0
DEM-038870,INS-005,1,0,45,0
DEM-038874,INS-005,1,0,4,0
DEM-038885,INS-005,1,0,33,0
DEM-038891,INS-005,1,0,4,0
DEM-038910,INS-005,1,0,59,0
DEM-038923,INS-005,1,0,4,0
DEM-038928,INS-005,1,0,1,0
DEM-038939,INS-005,1,0,21,0
DEM-038973,INS-005,1,0,2,0
DEM-038979,INS-005,1,0,27,0
DEM-038988,INS-005,1,0,4,0
DEM-038993,INS-005,1,0,4,0
DEM-039014,INS-005,1,1,90,21020
DEM-039015,INS-005,1,0,57,0
DEM-039022,INS-005,1,0,29,0
DEM-039026,INS-005,1,1,90,11304
DEM-039027,INS-005,1,1,90,19204
DEM-039029,INS-005,1,0,28,0
DEM-039030,INS-005,1,0,11,0
DEM-039032,INS-005,1,1,90,23888
DEM-039035,INS-005,1,0,3,0
DEM-039061,INS-005,1,0,4,0
DEM-039063,INS-005,1,0,35,0
DEM-039064,INS-005,1,0,4,0
DEM-039066,INS-005,1,0,3,0
DEM-039070,INS-005,1,0,1,0
DEM-039098,INS-005,0,1,90,22222
DEM-039100,INS-005,1,0,44,0
DEM-039101,INS-005,1,0,34,0
DEM-039131,INS-005,1,0,31,0
DEM-039132,INS-005,1,1,90,11666
DEM-039139,INS-005,1,1,90,41666
DEM-039140,INS-005,1,1,90,41670
DEM-039141,INS-005,1,0,24,0
DEM-039149,INS-005,1,0,3,0
DEM-039158,INS-005,1,0,4,0
DEM-039159,INS-005,1,0,4,0
DEM-039162,INS-005,1,0,25,0
DEM-039172,INS-005,1,0,44,0
DEM-039173,INS-005,1,0,34,0
DEM-039183,INS-005,1,0,20,0
DEM-039184,INS-005,0,0,32,0
DEM-039185,INS-005,1,0,3,0
DEM-039186,INS-005,1,1,90,23750
DEM-039211,INS-005,1,0,34,0
DEM-039213,INS-005,1,0,4,0
DEM-039214,INS-005,0,0,3,0
DEM-039219,INS-005,1,0,2,0
DEM-039234,INS-005,1,0,46,0
DEM-039237,INS-005,1,0,19,0
DEM-039239,INS-005,1,0,1,0
DEM-039243,INS-005,1,0,2,0
DEM-039244,INS-005,1,0,33,0
DEM-039245,INS-005,1,0,4,0
DEM-039246,INS-005,1,0,2,0
DEM-039251,INS-005,1,0,62,0
DEM-039257,INS-005,1,0,43,0
DEM-039266,INS-005,1,0,35,0
DEM-039285,INS-005,1,0,62,0
DEM-039305,INS-005,1,0,2,0
DEM-039307,INS-005,1,0,32,0
DEM-039308,INS-005,1,0,0,0
DEM-039314,INS-005,1,0,4,0
DEM-039328,INS-005,1,0,33,0
DEM-039338,INS-005,1,0,0,0
DEM-039371,INS-005,1,0,2,0
DEM-039373,INS-005,1,0,55,0
DEM-039390,INS-005,1,0,3,0
DEM-039392,INS-005,1,0,31,0
DEM-039397,INS-005,0,0,4,0
DEM-039398,INS-005,1,0,4,0
DEM-039406,INS-005,1,0,3,0
